0.444444444444444,0.857142857142857,0.0111457706872509,0.266666666666667,0.5625,0.166666666666667,1,0.6,0.75,0,0,0,0.848484848484849,0.024390243902439
0.488888888888889,0.142857142857143,0.0113746009926444,0.133333333333333,0.625,0.166666666666667,0.384615384615385,0.6,0.75,0,0,0,0.404040404040404,0.024390243902439
0.333333333333333,0.714285714285714,0.0159454243852148,0.266666666666667,0.5625,0.166666666666667,0.153846153846154,0.6,0.25,0,0.043860438604386,0,0.707070707070707,0.146341463414634
0.344444444444444,0.142857142857143,0.016101557698281,0.266666666666667,0.5625,0.333333333333333,0.307692307692308,0.8,0.25,0,0.022020220202202,0,0.404040404040404,0.024390243902439
0.266666666666667,0.142857142857143,0.0161197319463628,0.266666666666667,0.5625,0.5,0.307692307692308,0.4,0.75,1,0,0,0.404040404040404,0.024390243902439
0.622222222222222,0.428571428571429,0.0164361290834231,0.133333333333333,0.625,0.166666666666667,0.307692307692308,0.2,0.25,1,0,0,0.606060606060606,0.024390243902439
0.4,0.142857142857143,0.0164509989227628,0.133333333333333,0.625,0.5,0.692307692307692,0.4,0.75,1,0,0,0.404040404040404,0.024390243902439
0.222222222222222,0.142857142857143,0.0165691315352944,0.133333333333333,0.625,0.5,1,0.8,0.75,1,0,0,0.404040404040404,0.024390243902439
0.411111111111111,0.142857142857143,0.0167764831838639,0.0666666666666667,0.8125,0.166666666666667,0.461538461538462,0.6,0.25,0,0,0,0.656565656565657,0.024390243902439
0.422222222222222,0.142857142857143,0.0167764831838639,0.266666666666667,0.5625,0.166666666666667,0.692307692307692,0.6,0.25,0,0,0,0.404040404040404,0.024390243902439
0.433333333333333,0.714285714285714,0.0167764831838639,0.0666666666666667,0.8125,0.166666666666667,0.461538461538462,0.6,0.25,0,0,0,0.404040404040404,0.024390243902439
0.6,0.142857142857143,0.0171787949482199,0.266666666666667,0.5625,0.333333333333333,1,0.8,0.25,0,0,0,0.404040404040404,0.024390243902439
0.633333333333333,0.428571428571429,0.0173093190935346,0.733333333333333,0.875,0.166666666666667,0.307692307692308,0.6,0.25,0,0,0.564721485411141,0.707070707070707,0.024390243902439
0.522222222222222,0.142857142857143,0.0173117974000912,0.266666666666667,0.5625,0.166666666666667,0.153846153846154,0.6,0.25,0,0,0,0.404040404040404,0.024390243902439
0.577777777777778,0.857142857142857,0.0179792879660042,0.133333333333333,0.625,0.166666666666667,0.384615384615385,0.6,0.25,0,0,0,0.606060606060606,0.024390243902439
0.644444444444444,0.857142857142857,0.0180404195277339,0.933333333333333,1,0.166666666666667,0.461538461538462,0.6,0.25,0,0.0768807688076881,0,0.505050505050505,0.024390243902439
0.566666666666667,0.857142857142857,0.0183485556429388,0.266666666666667,0.5625,0.333333333333333,0.384615384615385,0.8,0.25,0,0,0,0.373737373737374,0.024390243902439
0.7,0.428571428571429,0.0183625993800929,0.266666666666667,0.5625,0.166666666666667,0.230769230769231,0.6,0.25,0,0,0,0.404040404040404,0.024390243902439
